@relation test
@attribute attribute1 numeric
@attribute attribute2 numeric
@attribute attribute3 numeric
@attribute attribute4 numeric
@attribute attribute5 numeric
@attribute attribute6 numeric
@attribute attribute7 numeric
@attribute attribute8 numeric
@attribute attribute9 numeric
@attribute attribute10 numeric
@attribute attribute11 numeric
@attribute attribute12 numeric
@attribute attribute13 numeric
@attribute attribute14 numeric
@attribute attribute15 numeric
@attribute attribute16 numeric
@attribute attribute17 numeric
@attribute attribute18 numeric
@attribute attribute19 numeric
@attribute attribute20 numeric
@attribute attribute21 numeric
@attribute attribute22 numeric
@attribute attribute23 numeric
@attribute attribute24 numeric
@attribute attribute25 numeric
@attribute attribute26 numeric
@attribute attribute27 numeric
@attribute attribute28 numeric
@attribute attribute29 numeric
@attribute attribute30 numeric
@attribute attribute31 numeric
@attribute attribute32 numeric
@attribute attribute33 numeric
@attribute attribute34 numeric
@attribute attribute35 numeric
@attribute attribute36 numeric
@attribute attribute37 numeric
@attribute attribute38 numeric
@attribute attribute39 numeric
@attribute attribute40 numeric
@attribute class {Jogging,Walking}
@data
"-3.49","-2.45","-0.3","2.56","2.72","3.72","5.6","3.38","8.73","4.63","-0.84","-5.24","-2.75","1.8","-0.8","-6.85","2.72","16.02","-1.42","-4.75","-4.71","-1.18","0.65","2.37","3.11","4.48","4.37","4.94","11.69","5.6","0.72","-5.79","-4.18","1.54","-0.99","-8.77","10.31","12.37","3.57","-6.17","Walking"
"-4.25","-5.82","-0.15","2.45","5.13","7.59","2.03","5.09","11.56","2.11","-1.27","-7.4","-3.6","2.41","-2.75","-8.12","19.46","4.71","-0.08","-6.74","-4.25","-1.27","2.53","4.48","4.02","1.33","6.13","6.13","11.56","3.83","-0.08","-5.86","-4.63","-0.23","-2.07","-9.62","17.73","6.4","0.76","-6.47","Walking"
"-4.37","-1.76","0.46","1.46","3.45","7.25","2.83","7.63","10.99","1.57","-3.02","-4.82","-3.06","1.12","-3.91","-9.28","18.89","7.06","-0.04","-4.29","-2.03","-2.41","-1.57","1.42","2.83","5.01","5.13","7.78","10.76","4.1","-3.41","-7.89","-1.84","1.61","-5.94","-2.83","18.85","0.72","1.46","-4.4","Walking"
"-3.95","-0.34","1.5","2.56","3.68","4.48","5.75","12.41","3.11","-3.41","-5.05","-1.46","0.27","-2.72","-8.43","11.45","13.57","-3.45","-2.07","-3.68","-1.04","-0.38","1.73","2.6","4.63","6.93","8.24","10.42","2.53","-3.49","-9.04","-2.98","3.87","-3.79","1.31","17.2","-2.96","-1.31","-4.4","-2.72","Walking"
"0.0","1.61","3.83","5.67","5.13","6.93","9.92","2.98","-2.18","-7.27","-1.69","1.46","-4.18","-4.94","19.38","2.3","4.6","-4.94","-3.34","-1.84","0.0","1.04","3.15","7.01","6.47","11.41","7.16","2.22","-5.86","-5.33","2.22","-1.31","-6.47","11.26","12.79","-3.72","2.96","-3.36","-3.21","-1.61","Walking"
"-0.04","2.37","4.86","6.74","8.28","10.84","6.63","-1.08","-6.17","-2.11","2.72","-3.02","-5.63","19.31","1.54","1.88","-4.99","-5.63","-2.41","0.34","2.37","5.52","8.01","5.52","9.38","10.27","2.91","-1.84","-6.47","-1.99","1.14","-8.43","9.62","15.4","4.37","-2.75","-3.68","-5.67","-0.46","2.11","Walking"
"3.45","6.47","6.17","5.75","10.99","3.72","0.53","-6.47","-1.8","1.23","-3.72","-8.66","19.04","5.71","7.67","-3.98","-3.17","-3.79","-0.42","1.88","3.6","5.22","8.47","8.2","10.99","3.64","0.34","-5.71","-1.84","1.42","-3.36","-8.31","18.43","7.59","7.78","-2.68","-3.06","-4.99","0.11","2.83","Walking"
"3.83","7.44","5.22","5.67","12.57","3.57","-0.11","-0.11","-0.11","-1.38","-0.5","-3.34","-6.82","18.96","5.6","6.17","-3.3","-2.79","-2.96","1.99","3.99","4.02","1.95","6.44","5.33","10.92","2.72","-0.3","-2.11","-1.23","-1.5","-3.53","-6.24","19.04","5.86","5.24","-3.87","-2.07","-2.72","0.72","Walking"
"2.64","3.6","5.28","4.1","5.18","12.91","4.29","-0.19","-3.72","-2.53","1.42","-2.03","-7.08","10.19","14.25","0.23","-1.92","-1.84","-3.26","0.31","2.49","3.49","2.49","7.63","3.95","10.15","7.78","1.99","-2.34","-3.17","1.12","-1.42","-5.13","4.94","17.43","-1.8","2.6","-0.95","-2.26","-0.72","Walking"
"0.84","1.88","2.98","6.44","6.13","9.7","7.12","2.64","0.0","-4.56","-2.91","-0.27","-3.64","-4.1","9.96","0.84","4.67","1.76","2.96","0.8","-5.41","-5.9","-3.83","1.5","7.5","5.98","3.49","1.38","1.8","1.31","1.18","1.46","1.95","2.96","2.49","1.54","0.04","-0.08","1.27","2.79","Walking"
"-1.5","-2.03","-0.72","-3.98","-3.21","-3.21","-1.92","-3.3","-1.46","0.23","-1.76","-2.26","1.12","-4.67","-7.21","-13.91","-8.35","-3.3","-3.11","-4.25","-6.13","1.18","2.26","-12.11","-9.43","-8.92","-5.9","-2.64","-0.99","-2.41","-5.33","-3.76","-3.15","-0.11","-6.7","-15.17","-13.25","-5.86","0.34","-3.45","Walking"
"-5.2","-7.65","-2.56","-0.99","-15.55","-7.31","-8.35","-7.12","-4.63","-1.84","-4.52","-7.89","-6.43","-4.21","-4.75","-12.49","-15.47","-12.6","-2.3","-2.75","-3.21","-5.6","-10.31","-4.14","-10.72","-13.57","-7.27","-7.55","-7.08","-5.24","-3.41","-5.71","-6.63","-7.74","-4.59","-5.01","-12.49","-18.89","-15.55","-2.49","Walking"
"-2.34","-2.64","-7.04","-9.15","-1.46","-11.73","-14.14","-5.24","-8.2","-6.32","-3.79","-4.94","-8.01","-5.63","-7.59","-5.28","-8.16","-17.92","-16.74","-3.6","-5.41","-2.45","-4.21","-12.56","-6.4","-1.92","-17.62","-8.66","-6.93","-6.21","-4.63","-4.82","-9.34","-7.63","-5.18","-3.95","-8.01","-18.54","-18.2","-7.46","Walking"
"-1.18","-2.07","-2.75","-9.34","-11.65","-2.14","-14.14","-10.04","-9.28","-8.88","-5.56","-2.98","-4.52","-8.96","-8.66","-4.99","-4.37","-10.95","-19.15","-17.82","-5.01","-2.53","-0.04","-4.21","-10.72","-4.56","-7.93","-14.6","-5.79","-8.96","-7.55","-3.53","-3.21","-3.21","-8.62","-7.12","-7.97","-5.05","-12.53","-19.15","Walking"
"-14.4","-3.95","-2.03","-1.31","-5.52","-13.53","-4.59","-10.84","-8.69","-9.72","-9.49","-5.43","-4.18","-4.86","-8.62","-8.12","-6.36","-4.82","-13.1","-19.61","-14.06","-4.48","-2.03","-0.76","-4.63","-13.29","-4.52","-9.28","-11.95","-7.31","-9.08","-6.05","-3.53","-4.94","-9.62","-7.31","-7.46","-4.75","-12.41","-18.69","Walking"
"-14.37","-6.02","-2.41","-1.92","-5.86","-12.68","-5.41","-5.6","-13.53","-7.65","-10.88","-6.66","-4.44","-4.33","-7.04","-5.82","-8.77","-6.13","-7.4","-16.7","-16.36","-8.35","-4.4","-3.83","-3.83","-13.29","-5.94","-3.49","-3.49","-15.51","-5.67","-7.82","-6.93","-2.64","-6.13","-9.77","-8.31","-6.43","-4.79","-14.1","Walking"
"-18.96","-13.4","-3.02","-2.14","-2.26","-9.23","-10.95","-0.91","-10.42","-12.83","-7.97","-7.93","-5.56","-3.64","-7.16","-7.4","-7.78","-7.04","-5.28","-13.87","-18.5","-12.83","-6.21","-0.04","-1.92","-5.98","-11.45","-4.02","-7.46","-15.7","-5.48","-8.39","-6.82","-3.6","-3.72","-7.55","-9.11","-9.77","-5.33","-8.39","Walking"
"-18.07","-17.27","-8.92","-3.41","0.53","-3.53","-10.76","-9.15","-4.21","-17.46","-5.33","-9.89","-7.78","-4.02","-2.91","-9.72","-8.73","-6.59","-4.56","-12.68","-19.27","-16.89","-3.98","-3.6","-0.23","-6.02","-12.98","-2.49","-14.06","-9.58","-10.27","-9.23","-5.48","-3.41","-5.37","-7.93","-7.63","-4.14","-6.7","-16.93","Walking"
"-19.57","-9.49","-4.79","0.99","-1.18","-10.27","-9.34","-6.17","-16.4","-5.28","-9.96","-8.35","-4.18","-3.64","-8.35","-6.28","-9.58","-6.93","-7.55","-16.04","-19.08","-7.59","-4.02","0.27","-3.68","-10.27","-9.66","-4.4","-16.93","-7.31","-9.08","-8.47","-5.13","-3.06","-5.86","-8.73","-7.78","-5.09","-9.77","-16.97","Walking"
"-19.11","-10.08","-2.75","1.54","-3.76","-11.37","-9.7","-0.69","-17.77","-7.35","-8.08","-7.12","-3.95","-4.06","-8.58","-7.59","-8.73","-7.01","-5.37","-17.05","-18.01","-6.93","-0.11","-0.91","-4.56","-13.67","-6.24","-14.52","-9.34","-9.85","-8.77","-4.02","-3.34","-5.63","-9.3","-7.86","-6.97","-5.01","-14.98","-19.5","Walking"
"-13.67","-4.67","2.11","-1.38","-6.47","-15.66","-4.37","-17.5","-8.88","-8.73","-6.24","-3.6","-4.44","-7.5","-8.73","-8.54","-5.01","-6.17","-14.98","-19.57","-9.72","-2.91","-0.5","-3.41","-9.3","-12.07","-3.3","-17.97","-6.4","-9.89","-8.27","-4.33","-3.02","-7.08","-8.58","-8.24","-6.24","-6.09","-14.18","-19.61","Walking"
"-12.79","-2.91","-0.69","-2.26","-8.54","-11.11","-2.26","-2.26","-14.75","-9.49","-6.63","-6.59","-4.86","-3.83","-7.16","-8.12","-9.08","-5.01","-6.89","-16.02","-19.38","-6.43","-2.34","0.46","-6.97","-11.95","-4.59","-4.94","-15.17","-10.38","-9.81","-5.79","-4.33","-5.67","-8.39","-6.59","-5.63","-7.89","-13.87","-19.04","Walking"
"-12.76","-5.24","-1.08","-0.95","-6.97","-10.72","-2.87","-16.21","-12.72","-5.41","-6.36","-5.94","-3.79","-7.08","-9.43","-7.82","-4.14","-6.4","-13.72","-19.61","-10.99","-4.52","-0.38","-2.03","-6.82","-14.71","-2.22","-14.71","-9.89","-9.49","-7.93","-3.91","-3.83","-6.47","-9.53","-8.05","-5.28","-4.75","-13.4","-19.61","Walking"
"-13.53","-4.94","-0.42","-0.5","-6.28","-18.77","-1.31","-8.88","-10.95","-6.78","-10.31","-6.7","-3.87","-4.59","-7.78","-8.05","-5.86","-5.86","-13.57","-19.61","-10.84","-3.15","-0.61","-3.11","-8.58","-11.45","-2.6","-16.89","-9.72","-9.72","-7.55","-3.87","-3.57","-7.78","-8.16","-7.4","-5.13","-6.63","-17.12","-17.97","Walking"
"-12.68","-2.6","1.92","-2.96","-5.63","-12.95","-4.79","-16.32","-8.31","-10.84","-8.43","-3.87","-3.79","-6.85","-8.43","-8.39","-5.56","-7.35","-16.04","-19.5","-10.99","-4.33","1.46","-1.53","-7.78","-13.4","-5.86","-14.56","-7.63","-9.85","-7.4","-4.18","-4.14","-6.7","-6.85","-9.89","-6.32","-8.62","-18.96","-18.12","Walking"
"-5.01","-1.69","-0.04","-5.18","-13.63","-4.4","-14.18","-9.85","-10.53","-10.19","-5.09","-2.49","-4.99","-8.35","-8.31","-6.66","-5.67","-10.69","-18.85","-17.16","-3.79","-3.26","-1.8","-6.66","-10.27","-4.71","-12.26","-10.8","-5.94","-8.2","-4.9","-3.72","-7.4","-9.15","-7.59","-6.55","-4.59","-14.02","-14.02","-19.04","Walking"
"-6.43","-2.3","-0.91","-4.94","-12.15","-8.88","-11.6","-8.08","-11.14","-9.81","-4.79","-4.1","-5.13","-7.21","-6.97","-8.35","-5.18","-9.66","-18.39","-18.2","-5.09","-2.41","-0.76","-5.98","-13.78","-5.2","-1.99","-17.16","-5.33","-8.05","-7.16","-4.52","-4.94","-8.73","-9.04","-4.94","-4.67","-11.18","-19.46","-17.24","Walking"
"-6.93","2.07","-0.95","-4.56","-12.37","-8.05","-7.12","-14.33","-7.59","-8.47","-6.24","-3.57","-4.82","-8.5","-7.93","-7.16","-4.44","-10.04","-18.66","-17.82","-5.05","-1.27","-0.42","-6.17","-12.83","-6.13","-11.69","-10.5","-8.47","-7.97","-4.94","-3.21","-5.41","-9.62","-7.16","-6.89","-5.28","-7.35","-17.67","-18.31","Walking"
"-8.69","-3.21","1.04","-2.14","-13.38","-10.0","-2.37","-15.98","-8.35","-8.54","-7.74","-4.56","-3.95","-7.93","-9.43","-6.63","-6.7","-5.05","-12.76","-19.11","-13.59","-5.33","-0.72","-1.84","-8.54","-10.69","-3.45","-13.1","-11.73","-7.25","-9.3","-6.47","-3.36","-5.13","-7.82","-9.04","-7.08","-4.44","-12.56","-19.61","Walking"
"-14.94","-5.86","1.95","-1.8","-4.94","-12.72","-4.94","-10.46","-16.24","-7.16","-8.27","-6.59","-3.72","-4.52","-8.58","-8.5","-6.66","-3.36","-10.61","-18.81","-18.31","-6.7","0.38","-2.14","-4.37","-10.19","-9.34","-10.76","-11.65","-10.99","-9.28","-5.9","-4.14","-4.71","-7.89","-8.12","-6.55","-4.79","-12.37","-19.11","Walking"
"-18.43","-5.63","0.72","-1.95","-5.79","-11.33","-4.48","-12.41","-12.64","-10.23","-9.04","-6.21","-5.05","-4.94","-6.63","-7.31","-7.78","-7.16","-5.37","-12.87","-19.5","-16.24","-3.87","-0.38","-3.6","-5.86","-11.33","-4.63","-10.11","-15.89","-7.31","-8.24","-7.21","-5.48","-4.4","-8.12","-8.88","-6.97","-7.63","-4.86","Walking"
"-14.21","-19.11","-14.4","-3.41","-0.89","-3.17","-10.88","-9.19","-2.64","-15.6","-9.58","-9.58","-8.85","-8.85","-5.41","-4.9","-5.63","-7.63","-6.74","-7.97","-7.4","-16.17","-19.57","-10.57","-3.41","-0.38","-2.96","-9.53","-9.53","-4.37","-17.12","-11.07","-8.2","-6.85","-4.9","-5.2","-8.27","-8.88","-6.82","-6.47","Walking"
"-4.21","-11.18","-19.23","-17.39","-4.9","-2.64","-3.15","-5.33","-10.65","-4.29","-11.56","-15.7","-6.78","-7.27","-6.05","-4.75","-7.44","-10.69","-4.82","-6.59","-7.97","-5.94","-14.44","-19.15","-12.95","-4.56","-2.14","-3.36","-9.0","-10.42","-3.95","-14.37","-8.5","-10.8","-7.31","-4.44","-5.2","-7.82","-9.85","-5.98","Walking"
"-7.27","-5.37","-8.27","-18.43","-18.2","-7.46","-2.83","-2.22","-4.56","-10.69","-9.23","-3.15","-15.98","-8.54","-7.5","-7.25","-4.52","-4.71","-9.15","-7.55","-6.4","-7.46","-4.94","-13.67","-19.46","-10.42","-4.71","-1.14","-3.15","-7.74","-12.22","-2.79","-11.26","-12.26","-7.78","-7.82","-5.41","-4.18","-6.43","-9.11","Walking"
"-7.93","-7.08","-4.75","-10.0","-18.73","-17.27","-7.25","-1.46","-0.99","-4.44","-12.18","-8.31","-6.7","-14.67","-9.96","-7.74","-6.36","-4.02","-4.67","-8.2","-9.23","-7.25","-7.97","-5.56","-14.06","-19.34","-12.6","-4.29","-0.91","-2.91","-6.74","-11.73","-2.6","-10.27","-15.32","-9.04","-8.2","-5.67","-4.02","-4.56","Walking"
"-8.5","-8.43","-7.93","-5.94","-8.88","-18.54","-17.88","-6.63","-0.5","-0.72","-4.33","-14.44","-5.37","-6.32","-15.85","-8.31","-9.47","-6.02","-3.41","-5.41","-8.85","-8.2","-6.78","-5.24","-7.08","-16.7","-19.57","-9.23","-2.53","-1.27","-3.21","-6.66","-15.05","-3.36","-10.11","-8.62","-12.07","-8.85","-5.13","-3.45","Walking"
"-5.9","-9.38","-8.88","-5.33","-3.72","-10.19","-18.73","-17.73","-4.94","-1.69","-1.5","-5.67","-12.53","-4.33","-3.36","-17.05","-7.74","-9.08","-7.35","-3.76","-5.56","-8.24","-7.35","-7.04","-5.33","-6.89","-18.05","-19.19","-9.85","-2.96","-0.08","-2.07","-10.08","-11.45","-0.89","-15.01","-10.46","-9.66","-9.08","-6.32","Walking"
"-4.14","-4.67","-8.05","-7.74","-6.66","-5.75","-8.81","-16.97","-18.58","-10.34","-2.22","-1.18","-4.48","-6.89","-10.15","-3.64","-15.55","-9.81","-8.43","-7.86","-4.44","-4.18","-7.25","-9.62","-5.9","-7.16","-7.46","-4.37","-4.37","-18.24","-14.63","-7.27","-1.23","-1.95","-4.37","-10.57","-11.18","-3.49","-13.14","-9.53","Walking"
"-10.31","-7.12","-5.37","-4.75","-6.59","-8.35","-8.66","-7.63","-4.99","-12.11","-18.54","-14.75","-6.59","-0.53","-3.6","-5.79","-11.75","-4.1","-8.5","-14.44","-9.85","-9.0","-7.08","-5.2","-4.48","-7.89","-8.05","-6.55","-7.74","-6.7","-11.73","-17.92","-16.04","-5.09","-2.68","-3.34","-6.74","-14.6","-4.94","-3.21","Walking"
"-14.4","-6.89","-9.7","-7.65","-5.6","-6.17","-8.77","-8.77","-7.08","-4.79","-4.99","-16.82","-18.81","-10.27","-4.14","-0.5","-3.49","-6.21","-14.63","-3.21","-13.87","-10.42","-10.57","-8.24","-5.01","-5.63","-5.75","-8.62","-7.31","-7.93","-7.4","-8.96","-17.77","-15.94","-12.22","-2.91","0.65","-3.34","-11.45","-9.47","Walking"
"-2.53","-15.01","-7.59","-11.41","-7.7","-5.09","-4.44","-6.78","-8.43","-9.08","-6.24","-6.32","-14.37","-19.61","-13.67","-3.83","0.69","-2.34","-8.66","-12.15","-4.25","-15.98","-7.44","-10.57","-8.35","-4.02","-3.98","-6.66","-9.47","-9.47","-7.35","-4.4","-12.18","-19.57","-15.05","-4.75","-1.69","-2.11","-7.65","-13.33","Walking"
"-1.88","-2.53","-16.44","-9.28","-9.43","-7.31","-4.18","-4.56","-7.74","-8.81","-6.82","-5.09","-11.88","-19.61","-17.31","-7.12","0.38","-0.61","-5.01","-13.33","-8.69","-10.88","-8.62","-13.29","-10.23","-10.23","-5.28","-4.1","-6.82","-8.12","-8.66","-6.43","-8.16","-14.48","-19.27","-14.1","-3.3","0.8","-3.79","-5.33","Walking"
"-14.29","-2.91","-13.29","-13.14","-9.62","-7.97","-5.24","-3.15","-4.9","-9.92","-7.7","-8.5","-6.09","-5.01","-16.97","-19.23","-11.22","-3.41","0.31","-3.11","-5.41","-13.95","-4.56","-13.25","-12.56","-8.24","-9.19","-5.63","-4.02","-6.36","-8.2","-6.85","-6.97","-7.89","-8.85","-16.04","-16.74","-9.62","-2.6","-2.68","Walking"
"-4.56","-8.62","-8.62","-1.23","-14.75","-15.36","-7.93","-8.35","-5.56","-3.49","-5.43","-8.96","-9.38","-7.55","-5.48","-10.8","-17.88","-16.66","-8.77","-1.95","-1.38","-4.82","-12.56","-6.51","-9.49","-12.49","-10.5","-7.97","-4.79","-3.91","-5.52","-9.66","-8.73","-7.86","-7.46","-7.27","-16.97","-17.73","-7.59","-2.87","Walking"
"-1.84","-5.18","-11.75","-9.38","-1.95","-14.9","-10.23","-8.77","-6.02","-5.37","-5.6","-5.79","-8.77","-8.58","-8.16","-5.01","-7.82","-17.97","-18.85","-9.58","-2.72","-0.34","-3.68","-11.37","-8.01","-1.57","-15.85","-11.07","-9.34","-8.96","-5.86","-2.72","-4.86","-10.38","-8.88","-7.25","-4.71","-9.28","-18.39","-19.27","Walking"
"-7.27","-0.53","-0.53","-4.29","-11.33","-11.03","-0.27","-15.83","-8.31","-10.84","-9.92","-5.41","-3.57","-5.6","-9.04","-8.81","-6.66","-5.01","-10.88","-18.92","-17.92","-5.79","-1.33","-2.26","-6.32","-10.46","-2.41","-16.44","-11.14","-10.88","-8.12","-4.82","-4.06","-6.43","-8.77","-8.27","-8.01","-4.48","-8.12","-18.69","Walking"
"-18.12","-6.05","-2.91","-1.53","-3.49","-11.3","-13.82","-0.38","-11.37","-9.72","-11.84","-9.28","-5.09","-3.76","-5.63","-8.08","-10.27","-7.04","-5.98","-9.47","-15.66","-13.82","-11.95","-4.25","-0.5","-3.6","-6.51","-15.24","-3.36","-5.94","-15.47","-7.55","-9.08","-6.82","-4.02","-3.72","-9.38","-9.38","-7.78","-6.51","Walking"
"-5.75","-17.35","-18.73","-12.49","-3.49","-0.23","-3.45","-6.82","-12.87","-2.07","-9.23","-14.02","-6.21","-7.31","-7.08","-5.13","-5.18","-8.08","-9.0","-7.65","-6.63","-5.63","-17.35","-16.44","-11.45","-4.18","-0.23","-3.6","-6.43","-14.21","-2.26","-8.24","-14.1","-9.66","-7.86","-6.66","-5.37","-5.56","-7.97","-8.24","Walking"
"-6.51","-8.05","-6.02","-11.37","-17.67","-14.52","-6.4","-1.23","-3.72","-4.86","-12.68","-7.04","-7.31","-13.38","-12.03","-8.62","-7.46","-5.13","-4.63","-6.24","-7.89","-9.34","-8.16","-4.86","-10.04","-17.67","-17.86","-8.88","-2.03","-1.27","-4.33","-10.46","-9.34","-3.17","-16.63","-11.65","-6.43","-8.24","-5.82","-3.95","Walking"
"-6.7","-7.93","-8.92","-6.63","-6.36","-11.6","-18.31","-15.17","-5.82","-2.49","-2.75","-5.18","-11.99","-6.47","-3.91","-17.82","-6.93","-9.72","-7.4","-5.18","-5.18","-4.94","-7.35","-8.85","-6.7","-7.59","-6.93","-14.52","-17.27","-13.53","-5.37","-1.53","-3.41","-10.08","-8.12","-2.03","-15.75","-9.89","-10.11","-7.27","Walking"
"-6.28","-6.13","-5.33","-7.12","-7.74","-8.92","-8.12","-6.05","-11.41","-17.97","-14.71","-4.94","-3.45","-3.6","-6.13","-9.34","-2.98","-7.74","-17.05","-6.28","-8.47","-8.12","-4.82","-4.94","-7.74","-9.92","-6.89","-6.85","-7.08","-7.44","-15.75","-18.5","-7.86","-3.6","-1.53","-13.4","-13.4","-8.43","-1.8","-16.04","Walking"
"-9.43","-7.65","-6.55","-6.02","-4.94","-6.4","-8.81","-8.43","-8.39","-5.67","-8.69","-18.2","-16.17","-8.35","-1.12","-1.65","-4.71","-9.85","-11.65","0.0","-14.98","-8.62","-9.96","-8.88","-5.41","-3.91","-5.82","-8.12","-9.49","-8.31","-5.63","-12.91","-19.61","-13.57","-3.87","1.23","-4.48","-6.32","-11.5","-5.71","Walking"
"-8.85","-14.9","-8.77","-8.85","-6.59","-4.33","-4.75","-7.44","-9.0","-8.69","-7.97","-5.48","-15.85","-17.62","-10.88","-4.63","-1.69","-3.68","-9.11","-12.45","-2.75","-13.17","-13.14","-9.66","-6.17","-5.37","-5.33","-8.08","-8.85","-8.16","-7.25","-4.75","-11.69","-19.23","-16.17","-6.43","-1.38","-2.07","-5.86","-13.48","Walking"
"-5.18","-6.05","-15.4","-8.31","-8.01","-6.85","-4.71","-4.75","-8.73","-8.31","-8.08","-6.89","-4.63","-10.95","-19.42","-14.71","-4.82","-0.8","-3.49","-5.75","-11.5","-5.01","-7.44","-17.82","-8.5","-9.0","-7.63","-3.87","-4.63","-10.31","-8.35","-6.7","-5.82","-6.09","-16.82","-19.38","-12.34","-2.72","1.27","-3.76","Walking"
"-6.59","-13.72","-0.5","-13.76","-13.1","-8.08","-8.85","-6.13","-3.41","-5.79","-9.92","-9.08","-5.6","-6.32","-5.86","-15.94","-19.53","-9.92","-2.83","-1.69","-3.53","-8.88","-13.21","-1.57","-14.9","-10.61","-8.16","-8.24","-5.41","-4.52","-7.44","-8.88","-6.7","-7.35","-6.51","-12.87","-17.67","-14.21","-7.21","-1.04","Walking"
"-1.84","-4.71","-12.56","-4.02","-6.32","-18.58","-6.89","-7.25","-8.24","-5.33","-5.63","-7.89","-8.47","-7.55","-6.02","-6.74","-17.67","-18.81","-12.64","-2.91","0.23","-3.45","-8.77","-8.77","-13.72","-11.14","-10.19","-9.08","-8.05","-3.45","-4.59","-6.59","-9.49","-7.97","-8.16","-7.59","-4.48","-16.04","-17.88","-10.42","Walking"
"-5.01","-0.95","-3.72","-9.96","-11.33","-0.69","-11.37","-14.18","-6.89","-7.97","-6.4","-4.06","-6.82","-8.73","-9.0","-6.85","-5.86","-11.11","-19.04","-16.4","-4.67","-1.46","-2.41","-9.38","-11.8","-0.8","-15.7","-9.7","-9.08","-7.55","-4.9","-5.18","-6.36","-8.43","-8.54","-7.93","-6.51","-6.32","-16.4","-16.24","Walking"
"-8.58","-4.21","-2.18","-4.48","-9.77","-12.41","-2.37","-11.99","-11.73","-9.62","-6.74","-5.71","-5.37","-6.51","-7.7","-9.85","-8.81","-5.75","-9.96","-15.94","-16.97","-6.93","-2.83","-2.26","-4.37","-12.49","-5.43","-7.25","-14.33","-9.19","-7.04","-7.01","-5.9","-5.28","-6.93","-7.89","-8.47","-8.73","-7.27","-5.13","Walking"
"-13.91","-17.86","-13.25","-4.4","-2.6","-2.79","-8.66","-11.37","-3.06","-12.45","-11.6","-7.97","-7.65","-5.6","-5.01","-6.55","-8.16","-8.66","-7.46","-8.08","-5.79","-13.29","-18.05","-14.06","-4.59","-1.76","-2.45","-6.43","-11.95","-12.53","-12.53","-12.53","-6.36","-6.36","-10.04","-6.93","-4.63","-5.09","-8.66","-8.73","Walking"
"-8.24","-6.21","-8.73","-16.21","-18.69","-9.28","-1.38","-1.33","-4.14","-9.19","-12.72","-1.69","-12.79","-10.65","-7.04","-8.16","-6.59","-5.28","-7.12","-7.93","-7.7","-9.15","-6.7","-5.9","-12.11","-17.67","-14.98","-4.06","-2.07","-3.3","-4.99","-10.88","-3.49","-12.3","-14.79","-9.38","-8.43","-6.55","-5.05","-4.18","Walking"
"-7.59","-8.24","-8.01","-7.55","-9.72","-15.36","-19.5","-12.83","-2.53","1.23","-6.43","-8.54","-8.08","1.73","-14.52","-13.4","-10.5","-12.11","-7.78","-5.24","-4.44","-7.46","-5.41","-7.35","-7.04","-7.78","-12.41","-14.4","-11.41","-4.82","-1.8","-5.75","-7.46","-15.94","-5.18","-6.74","-11.54","-15.62","-8.62","-6.13","Walking"
"-6.63","-5.48","-8.96","-7.74","-7.55","-8.27","-6.43","-16.47","-15.24","-11.18","-4.25","-0.27","-3.87","-9.15","-10.11","-2.45","-10.72","-14.44","-8.96","-9.49","-7.21","-3.91","-5.56","-7.21","-7.97","-5.98","-8.92","-7.78","-6.78","-17.43","-18.31","-9.66","-1.5","-0.99","-3.98","-8.08","-10.5","-1.76","-15.98","-11.3","Walking"
"-8.12","-8.47","-6.43","-4.56","-5.52","-8.47","-8.92","-7.35","-6.32","-6.74","-15.24","-17.67","-12.49","-4.67","-1.31","-3.41","-9.96","-10.5","-0.99","-12.07","-13.21","-6.02","-8.01","-6.78","-4.79","-6.7","-8.66","-8.88","-6.93","-4.9","-11.69","-17.12","-14.71","-6.28","-1.88","-2.83","-6.63","-11.41","-2.87","-8.05","Walking"
"-13.99","-7.35","-9.28","-7.04","-5.56","-6.55","-8.12","-9.0","-7.46","-5.86","-5.67","-14.18","-17.92","-14.4","-5.43","-2.22","-2.91","-7.63","-10.61","-3.53","-14.06","-11.8","-7.86","-6.7","-5.2","-5.37","-7.27","-8.58","-6.66","-8.39","-7.5","-11.54","-18.31","-15.62","-5.05","-1.38","-1.95","-8.27","-10.46","-3.06","Walking"
"-12.83","-11.26","-11.3","-7.21","-4.94","-4.71","-5.82","-8.88","-9.34","-8.54","-5.37","-8.58","-17.35","-15.79","-9.53","-2.83","-1.88","-4.37","-13.44","-7.44","1.27","-11.6","-12.79","-7.65","-8.58","-5.71","-3.06","-7.82","-9.19","-9.15","-4.94","-3.6","-14.63","-19.61","-14.6","-2.96","0.31","-0.04","-5.28","-13.17","Walking"
"-2.79","-13.1","-13.1","-16.51","-5.67","-6.43","-4.82","-4.94","-9.7","-8.62","-5.43","-8.47","-7.97","-14.1","-15.55","-13.72","-6.51","-0.15","-2.6","-5.94","-11.26","-3.11","-13.25","-13.06","-8.43","-7.27","-5.94","-3.98","-4.1","-7.82","-7.82","-9.85","-7.78","-5.52","-16.32","-16.63","-11.6","-4.79","-0.57","-3.21","Walking"
